TIMESTAMP,STATION,PRESSUREAVG,PRESSUREMAX,PRESSUREMIN,SLPAVG,TEMP2MAVG,TEMP2MMIN,TEMP2MMAX,TEMP10MAVG,TEMP10MMIN,TEMP10MMAX,RELHUM2MAVG,RELHUM2MMAX,RELHUM2MMIN,RELHUM10MAVG,RELHUM10MMAX,RELHUM10MMIN,VPDEFAVG,PRECIP,SRAVG,SR,WSPD2MAVG,WSPD2MMAX,WSPD10MAVG,WSPD10MMAX,WDIR2M,WDIR2MSTD,WDIR10M,WDIR10MSTD,SOILTMP5AVG,SOILTMP5MAX,SOILTMP5MIN,SOILTMP10AVG,SOILTMP10MAX,SOILTMP10MIN,SOILTMP5AVG655,SOILTMP10AVG655,SOILTMP20AVG655,SOILTMP50AVG655,VWC5CM,VWC10CM,VWC20CM,VWC50CM
1/1/18 0:00,Gypsum,99.44,100.03,98.73,104.44,-15.15,-19.56,-11,-15.31,-19.56,-11,56.63,71.35,40.37,57.34,71.35,40.37,0.08,0,110.92,9.58,4.62,9.06,5.65,9.41,6.17,15.2,7.13,13.36,-2.99,-1.9,-4.17,-1.66,-1.18,-2.45,-1.33,-1.14,0.74,3.5,0.1377,0.1167,0.2665,0.2203
1/2/18 0:00,Gypsum,99.79,100.14,99.4,104.88,-16.48,-22.1,-10.4,-16.38,-22.1,-10.4,57.44,76.06,35.55,57.08,76.06,35.55,0.08,0,126.78,10.95,1.42,4.41,1.95,5.19,26.68,50.5,30.52,48.24,-3.74,-2.08,-5.2,-2.52,-1.56,-3.46,-2.1,-1.82,0.28,3.13,0.1234,0.1021,0.2642,0.2196
1/3/18 0:00,Gypsum,98.87,99.52,97.94,103.81,-11.03,-20.64,-2.71,-10.66,-20.64,-2.71,50.74,80.24,26.4,49.24,80.24,26.4,0.16,0,118.89,10.27,2.48,8.27,3.06,9.17,210.4,31.5,201.24,42.86,-3.41,-1.72,-5.13,-2.51,-1.49,-3.61,-2.21,-1.93,-0.08,2.76,0.1206,0.0965,0.2353,0.2189
1/4/18 0:00,Gypsum,98.22,98.54,97.9,102.99,-5.83,-11.79,0.24,-5.01,-11.79,0.24,60.17,81.65,42.8,58.91,81.65,42.8,0.17,0,95.84,8.28,2.43,8.55,3.04,9.39,296.14,66.11,320.88,69.61,-2.5,-0.95,-3.65,-1.89,-0.98,-2.67,-1.6,-1.46,-0.21,2.45,0.1235,0.0973,0.2094,0.2182
1/5/18 0:00,Gypsum,98.1,98.42,97.75,102.88,-4.73,-14.22,5.36,-4.23,-14.22,5.36,58.75,85.26,30.29,57.83,85.26,30.29,0.23,0,126.05,10.89,1.97,7.43,2.59,8.37,178.9,36.47,178.09,34.39,-2.17,-0.46,-3.91,-1.71,-0.72,-2.81,-1.54,-1.38,-0.25,2.25,0.1249,0.0976,0.2047,0.218
1/6/18 0:00,Gypsum,98.21,98.63,97.79,102.97,-5.84,-10.12,-0.36,-5.27,-10.12,-0.36,59.58,87.63,36.87,58.36,87.63,36.87,0.17,0,118.35,10.23,2.31,6.45,3.24,6.92,24.97,51.45,24.96,49.36,-1.87,-0.63,-2.91,-1.35,-0.72,-2.06,-1.18,-1.06,-0.16,2.13,0.1281,0.0998,0.2057,0.2176
1/7/18 0:00,Gypsum,98.07,98.62,97.11,102.85,-4.73,-13.48,3.14,-4.55,-13.48,3.14,58.48,84.22,36.86,58.31,84.22,36.86,0.22,0,104.63,9.04,2.65,7.12,3.33,7.55,96.39,46.11,97.84,44.41,-1.9,-0.49,-3.52,-1.49,-0.69,-2.48,-1.28,-1.15,-0.19,2.06,0.1275,0.0989,0.2056,0.2176
1/8/18 0:00,Gypsum,96.9,97.43,96.64,101.44,4.04,-3.71,9.86,4.77,-3.71,9.86,63.37,94.18,37.31,62.39,94.18,37.31,0.33,0,46.82,4.05,2.56,10.07,3.26,11.47,189.84,75.67,205.79,85.08,-0.08,1.17,-0.89,-0.32,0.07,-0.72,-0.2,-0.2,-0.05,1.99,0.1439,0.1144,0.2124,0.2171
1/9/18 0:00,Gypsum,97.57,97.87,97.35,102.18,3.15,-8.63,14.28,3.86,-8.63,14.28,63.03,97.48,20.54,62.83,97.48,20.54,0.4,0,125.85,10.87,1.78,5.53,2.35,6.02,193.5,57.7,212.09,61.29,-0.01,2.35,-1.56,-0.18,0.53,-0.78,-0.15,-0.13,0.06,2,0.1563,0.12,0.2323,0.2171
1/10/18 0:00,Gypsum,96.84,97.43,96.35,101.32,7.84,2.67,15.7,7.87,2.67,15.7,54.81,87.74,32.69,55.03,87.74,32.69,0.53,0,104.68,9.04,4.32,12.54,5.42,15.23,163.91,15.32,163.78,14.42,1.57,4.16,-0.19,0.91,2.4,-0.09,0.85,0.83,0.31,2.04,0.1743,0.1327,0.2594,0.2172
1/11/18 0:00,Gypsum,95.66,96.43,95.21,100.06,9.17,3.75,14.69,9.14,3.75,14.69,70.97,87.67,50.84,71.65,87.67,50.84,0.38,0,73,6.31,6.76,13.62,8.56,16.48,169.97,12.7,171.76,10.85,2.99,4.94,0.96,2.34,4.08,0.84,2.73,2.67,1.94,2.4,0.1757,0.1354,0.2662,0.2177
1/12/18 0:00,Gypsum,97.35,98.33,95.44,102,-6.95,-13.35,9.86,-6.84,-13.35,9.86,74.38,93.42,55.85,72.96,93.42,55.85,0.09,1.52,111.06,9.6,6.82,14.97,8.28,16.68,329.48,22.26,329.94,22.63,0.79,4.65,-1.53,1.58,4.1,-0.18,1.89,1.94,2.81,3.21,0.1742,0.1338,0.2665,0.2185
1/13/18 0:00,Gypsum,98.55,99.15,98.16,103.48,-12.86,-17.07,-9.85,-12.81,-17.07,-9.85,62.55,74.85,49.37,61.19,74.85,49.37,0.09,0,90.78,7.84,3.53,7.76,4.25,8.62,347.29,25.32,348.34,24.98,-2.05,-1.53,-2.64,-0.8,-0.17,-1.17,-0.79,-0.58,1.13,3.17,0.1469,0.1095,0.2629,0.2182
1/14/18 0:00,Gypsum,99.08,99.46,98.65,103.97,-8.84,-10.92,-6.47,-8.91,-10.92,-6.47,61.91,72.43,49.8,60.83,72.43,49.8,0.12,0,77.98,6.74,1.95,6.78,2.28,7.55,26.44,41.43,27.75,41.16,-1.74,-0.75,-2.47,-1.04,-0.6,-1.4,-0.77,-0.66,0.58,2.72,0.1375,0.1061,0.2611,0.2175
1/15/18 0:00,Gypsum,98.13,98.73,97.55,102.86,-0.66,-6.61,5.3,-0.55,-6.61,5.3,68.98,89.63,53.98,67.37,89.63,53.98,0.18,0.25,117.47,10.15,3.05,9.17,3.79,10.68,197.97,47.89,197.42,46.71,-0.89,0.01,-1.65,-0.66,-0.2,-1,-0.38,-0.35,0.48,2.46,0.1455,0.1137,0.2601,0.217
1/16/18 0:00,Gypsum,98.98,99.69,97.9,103.77,-9.27,-16.46,2.47,-9.18,-16.46,2.47,72.07,98.95,53.16,69.52,98.95,53.16,0.07,1.02,105.27,9.1,5.95,13.15,7.1,15.05,339.6,15.03,340.26,14.82,-0.6,0.01,-2.54,-0.24,-0.14,-0.96,-0.43,-0.27,0.56,2.35,0.1556,0.121,0.2597,0.2169
1/17/18 0:00,Gypsum,99.6,99.89,99.25,104.62,-15.12,-18.35,-9.31,-14.76,-18.35,-9.31,70.52,85.43,60.32,69.07,85.43,60.32,0.06,0,140.56,12.14,2.85,8.43,3.41,9.19,322.05,66.95,319.35,69.28,-3.18,-2.08,-4.11,-1.85,-0.95,-2.53,-1.82,-1.61,0.34,2.29,0.129,0.0952,0.2586,0.2165
1/18/18 0:00,Gypsum,98.86,99.37,98.18,103.78,-8.77,-17.8,-0.49,-8.59,-17.8,-0.49,64.67,83.8,44.91,63.72,83.8,44.91,0.14,0,145.61,12.58,2.89,8.13,3.77,8.51,169.18,16.86,173.2,13.66,-3.32,-1.62,-4.83,-2.4,-1.37,-3.36,-2.21,-2,-0.07,2.09,0.123,0.0884,0.2313,0.216
1/19/18 0:00,Gypsum,97.56,98.26,96.99,102.23,0.62,-7.28,9.19,0.86,-7.28,9.19,47.37,60.61,29.95,45.28,60.61,29.95,0.38,0,130.38,11.27,4.45,10.25,5.71,11.49,184.01,14.51,185.21,11.58,-2.1,-0.58,-3.7,-1.72,-0.64,-2.67,-1.3,-1.32,-0.24,1.86,0.1284,0.0923,0.2026,0.2157
1/20/18 0:00,Gypsum,96.58,97.08,96.2,101.09,5.44,-1.22,12.06,5.57,-1.22,12.06,45.8,63.18,28.24,45.1,63.18,28.24,0.53,0,109.5,9.46,4.59,9.47,6,10.72,175.09,12.35,177.09,9.61,-0.32,0.61,-0.92,-0.44,-0.14,-0.65,-0.19,-0.25,-0.07,1.74,0.1475,0.1101,0.2088,0.2157
1/21/18 0:00,Gypsum,96.39,96.6,96.24,100.82,8.01,-1.63,16.02,8.75,-1.63,16.02,76.23,98.47,48.33,75.77,98.47,48.33,0.31,0,123.48,10.67,3.3,9,4.24,10.8,177.45,26.55,167.54,25.02,1.65,4.69,0.04,0.73,2.32,-0.15,0.96,0.8,0.05,1.73,0.1713,0.1339,0.2295,0.2157
1/22/18 0:00,Gypsum,96,96.37,95.57,100.46,5.89,-2.03,16.36,6.45,-2.03,16.36,84.21,100,46.73,83.89,100,46.73,0.2,0,125.52,10.84,2.5,9.37,3.22,10.64,209.69,56.04,211.32,64.19,1.93,5.54,-0.18,1.35,3.47,-0.09,1.63,1.49,0.96,1.84,0.1719,0.1356,0.2586,0.2155
1/23/18 0:00,Gypsum,96.05,97.2,95.29,100.57,0.99,-0.89,2.47,1.14,-0.89,2.47,85.9,99.19,65.11,84.67,99.19,65.11,0.09,1.27,24.14,2.09,6.71,16.6,8.26,19.31,289.54,45.52,289.38,45.71,0.68,1.29,0.37,0.95,1.59,0.76,1.73,1.63,1.98,2.4,0.1716,0.1356,0.2602,0.2159
1/24/18 0:00,Gypsum,97.79,98.2,97.12,102.45,-0.39,-7.41,7.5,0.07,-7.41,7.5,70.18,89.84,39.6,67.82,89.84,39.6,0.21,0,150.69,13.02,3.07,8.82,3.97,9.94,286.23,24.54,286.59,21.83,0.26,0.98,-0.06,0.62,1.08,0.3,0.88,0.88,1.57,2.63,0.1706,0.1345,0.2583,0.2161
1/25/18 0:00,Gypsum,98.06,98.44,97.61,102.69,3.55,-5.66,13.61,3.84,-5.66,13.61,56.99,89.31,21.83,55.72,89.31,21.83,0.44,0,151.21,13.06,2.61,9.55,3.39,10.31,195.05,35.29,201.26,34.19,0.64,2.31,-0.13,0.85,1.89,0.24,1.06,1.08,1.55,2.67,0.1707,0.1345,0.2575,0.2161
1/26/18 0:00,Gypsum,97.31,97.69,96.89,101.81,9.37,-0.68,19.78,9.6,-0.68,19.78,30.16,59.06,10.76,28.84,59.06,10.76,0.96,0,153.37,13.25,5.67,13.84,7.39,16.29,179.73,12.7,180.68,9.8,2.35,5.11,0.27,2.15,4.08,0.71,2.59,2.45,2.23,2.83,0.1721,0.1363,0.2581,0.2161
1/27/18 0:00,Gypsum,96.94,97.85,96.48,101.36,9.78,1.87,17.1,9.98,1.87,17.1,46.29,65.6,21.91,45.55,65.6,21.91,0.69,0,133.02,11.49,6.48,15.07,8.17,18.07,215.9,65.81,220.66,68.59,4.8,7.42,3.44,4.46,6.11,3.42,4.76,4.58,3.77,3.39,0.1742,0.1387,0.2598,0.2166
1/28/18 0:00,Gypsum,98.09,98.33,97.79,102.68,3.2,-6.68,13.81,4.24,-6.68,13.81,53.37,93.2,16.63,49.38,93.2,16.63,0.46,0,157.69,13.62,2.12,8.55,2.66,9.43,260.64,61.23,265.7,57.87,3.23,6.18,1.03,3.55,5.16,1.97,3.77,3.76,4.01,4.08,0.173,0.1376,0.2599,0.2171
1/29/18 0:00,Gypsum,98.47,99.17,98.11,103.18,-2.9,-8.56,4.29,-2.32,-8.56,4.29,70.41,87.07,54.29,67.75,87.07,54.29,0.16,0,81.66,7.06,2.95,8.7,3.67,9.58,0,70.22,8.88,67.29,1.1,2.37,0.48,1.85,2.93,1.28,2.08,2.23,3.28,4.22,0.1711,0.1365,0.2584,0.2171
1/30/18 0:00,Gypsum,98.99,99.35,98.49,103.8,-4.94,-10.51,2.65,-4.8,-10.51,2.65,61.35,80.81,35.63,60.51,80.81,35.63,0.19,0,149.72,12.94,2.19,6.43,2.81,7.37,0,92.23,5.57,90.66,0.15,1.02,-0.63,0.87,1.43,0.26,1.06,1.13,2.33,3.91,0.1701,0.1332,0.2566,0.2168
1/31/18 0:00,Gypsum,97.38,98.6,96.28,101.98,4.86,-4.86,13.34,4.9,-4.86,13.34,40.91,67.61,24.26,40.63,67.61,24.26,0.61,0,137.27,11.86,5.9,13.21,7.5,14.88,168.45,18.49,169.65,17.27,1.54,3.83,-0.09,1.62,3.34,0.48,1.86,1.86,2.27,3.58,0.1706,0.1339,0.2562,0.2161
2/1/18 0:00,Gypsum,96.72,97.21,96.16,101.2,5.49,-1.9,10.57,5.94,-1.9,10.57,53.81,71.91,34.81,52.43,71.91,34.81,0.44,0,108.23,9.35,3.13,10.47,4.07,12.64,0,62.75,0.85,57.27,3.36,5.36,1.46,3.34,4.61,2.07,3.61,3.5,3.31,3.71,0.1725,0.1379,0.2574,0.2163
2/2/18 0:00,Gypsum,98.27,99.04,97.11,102.94,-2.98,-11.86,4.63,-2.51,-11.86,4.63,48.4,73.79,26.34,45.54,73.79,26.34,0.26,0,128.25,11.08,4.27,11.8,5.25,13.5,350.93,41.51,0,31.39,2.15,3.29,0.34,2.72,3.58,1.33,2.99,3,3.58,4.1,0.1718,0.1343,0.2577,0.2165
2/3/18 0:00,Gypsum,98.42,99.04,97.51,103.21,-2.89,-12.33,5.76,-2.73,-12.33,5.76,45.23,79.48,23.47,43.32,79.48,23.47,0.35,0,159.6,13.79,3.4,11.29,4.34,13.27,168,23,166.67,18.71,0.1,1.15,-0.89,0.77,1.4,0.09,0.69,0.96,2.27,3.98,0.1691,0.1288,0.2554,0.2162
2/4/18 0:00,Gypsum,96.76,97.59,96.17,101.28,5.61,0.51,12.53,5.86,0.51,12.53,39.45,73.55,27.94,38.78,73.55,27.94,0.58,0,147.22,12.72,5.29,12.11,6.64,14.09,195.67,42.47,195.76,46.41,2.71,5.42,0.72,2.61,4.43,1.25,2.82,2.73,2.71,3.67,0.1717,0.135,0.2557,0.2156
2/5/18 0:00,Gypsum,98.09,98.65,96.8,102.83,-9.4,-16.19,3.82,-9.25,-16.19,3.82,69.41,83.65,48.56,68.12,83.65,48.56,0.1,0,92.24,7.97,5.59,13.84,6.92,15.74,350.58,40.32,351.51,39.97,0.57,2.78,-0.58,1.4,3.19,0.29,1.39,1.58,2.85,3.9,0.1699,0.1301,0.2558,0.2158
2/6/18 0:00,Gypsum,97.6,98.36,96.98,102.44,-8.87,-15.51,-0.15,-8.89,-15.51,-0.15,65.57,79.44,48.02,65.19,79.44,48.02,0.12,0,104.53,9.03,4.19,9.47,5.14,11.07,185.57,92.66,182.77,92.63,-0.81,-0.32,-1.26,-0.09,0.29,-0.27,-0.49,-0.15,1.39,3.55,0.1523,0.1171,0.2534,0.2154
2/7/18 0:00,Gypsum,98.26,98.5,97.93,103.09,-9.36,-11.06,-6.88,-9.53,-11.06,-6.88,67.38,80.24,57.34,68.19,80.24,57.34,0.1,0,57.95,5.01,3.41,7.53,4.14,8.62,19.8,25.01,20.41,24.37,-1.33,-0.73,-1.83,-0.47,-0.13,-0.69,-0.54,-0.38,0.95,3.06,0.1483,0.1125,0.2525,0.2146
