date,doy,rootzone,surface,eddi
01-Jan-2016 00:00:00,1,0.360347986221313,0.377936512231827,2.10464835
02-Jan-2016 00:00:00,2,0.360384732484818,0.377915620803833,2.10464835
03-Jan-2016 00:00:00,3,0.360442191362381,0.378046005964279,1.70140982
04-Jan-2016 00:00:00,4,0.36036217212677,0.377900272607803,1.70140982
05-Jan-2016 00:00:00,5,0.35997149348259,0.377536952495575,1.70140982
06-Jan-2016 00:00:00,6,0.359901428222656,0.377514243125916,1.46677959
07-Jan-2016 00:00:00,7,0.360380560159683,0.379210442304611,1.46677959
08-Jan-2016 00:00:00,8,0.366889864206314,0.404759526252747,1.46677959
09-Jan-2016 00:00:00,9,0.367894560098648,0.385609984397888,1.46677959
10-Jan-2016 00:00:00,10,0.366139352321625,0.383140623569489,1.46677959
11-Jan-2016 00:00:00,11,0.365332692861557,0.382537096738815,1.15124929
12-Jan-2016 00:00:00,12,0.365855276584625,0.383527755737305,1.15124929
13-Jan-2016 00:00:00,13,0.365698754787445,0.383417218923569,1.15124929
14-Jan-2016 00:00:00,14,0.366244286298752,0.383550137281418,1.15124929
15-Jan-2016 00:00:00,15,0.366494089365005,0.383885234594345,1.02949953
16-Jan-2016 00:00:00,16,0.365824848413467,0.38319456577301,0.921349049
17-Jan-2016 00:00:00,17,0.365408420562744,0.382996499538422,0.921349049
18-Jan-2016 00:00:00,18,0.364930808544159,0.381931036710739,0.921349049
19-Jan-2016 00:00:00,19,0.364258944988251,0.38122570514679,0.921349049
20-Jan-2016 00:00:00,20,0.364149153232574,0.381517022848129,0.921349049
21-Jan-2016 00:00:00,21,0.36398458480835,0.38151627779007,0.823020756
22-Jan-2016 00:00:00,22,0.363957166671753,0.381465703248978,0.823020756
23-Jan-2016 00:00:00,23,0.363797694444656,0.381258487701416,0.823020756
24-Jan-2016 00:00:00,24,0.36484295129776,0.38279002904892,0.73206991
25-Jan-2016 00:00:00,25,0.367204338312149,0.385190516710281,0.646811306
26-Jan-2016 00:00:00,26,0.367046594619751,0.384519189596176,0.646811306
27-Jan-2016 00:00:00,27,0.367473274469376,0.384814709424973,0.646811306
28-Jan-2016 00:00:00,28,0.367560684680939,0.385103404521942,0.566024065
29-Jan-2016 00:00:00,29,0.367514848709106,0.385063469409943,0.566024065
30-Jan-2016 00:00:00,30,0.367149502038956,0.384741753339767,0.646811306
31-Jan-2016 00:00:00,31,0.366734057664871,0.384330689907074,0.73206991
01-Feb-2016 00:00:00,32,0.366240322589874,0.383536040782928,0.823020756
02-Feb-2016 00:00:00,33,0.365670055150986,0.382818192243576,0.73206991
03-Feb-2016 00:00:00,34,0.37383571267128,0.390988826751709,0.73206991
04-Feb-2016 00:00:00,35,0.371856361627579,0.388975918292999,0.73206991
05-Feb-2016 00:00:00,36,0.371550440788269,0.388858050107956,0.646811306
06-Feb-2016 00:00:00,37,0.37167489528656,0.388973623514175,0.488786697
07-Feb-2016 00:00:00,38,0.371625602245331,0.388444066047668,0.488786697
08-Feb-2016 00:00:00,39,0.371246427297592,0.38797926902771,0.488786697
09-Feb-2016 00:00:00,40,0.370075225830078,0.38642543554306,0.488786697
10-Feb-2016 00:00:00,41,0.369139909744263,0.385967671871185,0.488786697
11-Feb-2016 00:00:00,42,0.368702679872513,0.385998249053955,0.488786697
12-Feb-2016 00:00:00,43,0.368412047624588,0.385805815458298,0.414379239
13-Feb-2016 00:00:00,44,0.367996543645859,0.384853392839432,0.488786697
14-Feb-2016 00:00:00,45,0.367256313562393,0.384392768144608,0.566024065
15-Feb-2016 00:00:00,46,0.366615682840347,0.383957117795944,0.566024065
16-Feb-2016 00:00:00,47,0.365963876247406,0.383029341697693,0.414379239
17-Feb-2016 00:00:00,48,0.365495562553406,0.382749319076538,0.414379239
18-Feb-2016 00:00:00,49,0.364674866199493,0.381406962871552,0.566024065
19-Feb-2016 00:00:00,50,0.362845003604889,0.378707706928253,0.646811306
20-Feb-2016 00:00:00,51,0.360630393028259,0.377240121364594,0.73206991
21-Feb-2016 00:00:00,52,0.359413355588913,0.375821620225906,0.73206991
22-Feb-2016 00:00:00,53,0.358799308538437,0.375880300998688,0.73206991
23-Feb-2016 00:00:00,54,0.358198523521423,0.375310480594635,0.823020756
24-Feb-2016 00:00:00,55,0.357881426811218,0.374470472335815,0.823020756
25-Feb-2016 00:00:00,56,0.356948971748352,0.373806446790695,0.73206991
26-Feb-2016 00:00:00,57,0.356388449668884,0.373548150062561,0.73206991
27-Feb-2016 00:00:00,58,0.355296939611435,0.372486382722855,0.921349049
28-Feb-2016 00:00:00,59,0.353471010923386,0.368967771530151,0.921349049
29-Feb-2016 00:00:00,60,0.351789474487305,0.368396729230881,0.921349049
01-Mar-2016 00:00:00,61,0.350433498620987,0.366957068443298,1.02949953
02-Mar-2016 00:00:00,62,0.349891901016235,0.367436707019806,1.02949953
03-Mar-2016 00:00:00,63,0.349115550518036,0.365929514169693,1.15124929
04-Mar-2016 00:00:00,64,0.348656833171844,0.365433633327484,1.15124929
05-Mar-2016 00:00:00,65,0.347665280103683,0.364016592502594,1.29295862
06-Mar-2016 00:00:00,66,0.34592193365097,0.362053662538528,1.46677959
07-Mar-2016 00:00:00,67,0.344493478536606,0.360489696264267,1.46677959
08-Mar-2016 00:00:00,68,0.34342086315155,0.359982907772064,1.46677959
09-Mar-2016 00:00:00,69,0.343975931406021,0.361431092023849,1.46677959
10-Mar-2016 00:00:00,70,0.343336850404739,0.360393017530441,1.46677959
11-Mar-2016 00:00:00,71,0.341628938913345,0.35803347826004,1.46677959
12-Mar-2016 00:00:00,72,0.339721202850342,0.355494052171707,1.15124929
13-Mar-2016 00:00:00,73,0.33966463804245,0.356240451335907,1.02949953
14-Mar-2016 00:00:00,74,0.339732438325882,0.357078671455383,1.02949953
15-Mar-2016 00:00:00,75,0.337601810693741,0.353195369243622,1.29295862
16-Mar-2016 00:00:00,76,0.335909873247147,0.35025230050087,1.29295862
17-Mar-2016 00:00:00,77,0.335043996572495,0.350797444581985,1.29295862
18-Mar-2016 00:00:00,78,0.244914785027504,0.230078995227814,1.15124929
19-Mar-2016 00:00:00,79,0.251843154430389,0.246351078152657,1.02949953
20-Mar-2016 00:00:00,80,0.251226335763931,0.24152284860611,1.02949953
21-Mar-2016 00:00:00,81,0.250635832548141,0.240784630179405,1.02949953
22-Mar-2016 00:00:00,82,0.24977158010006,0.236667782068253,1.29295862
23-Mar-2016 00:00:00,83,0.248816519975662,0.232828989624977,1.29295862
24-Mar-2016 00:00:00,84,0.247854992747307,0.229048654437065,1.29295862
25-Mar-2016 00:00:00,85,0.24757419526577,0.231709942221642,1.29295862
26-Mar-2016 00:00:00,86,0.240520924329758,0.222424879670143,1.29295862
27-Mar-2016 00:00:00,87,0.243772476911545,0.237869873642921,1.15124929
28-Mar-2016 00:00:00,88,0.244156002998352,0.239126041531563,1.15124929
29-Mar-2016 00:00:00,89,0.243243455886841,0.231487050652504,1.29295862
30-Mar-2016 00:00:00,90,0.242529138922691,0.231695622205734,1.29295862
31-Mar-2016 00:00:00,91,0.241736516356468,0.228334665298462,1.29295862
01-Apr-2016 00:00:00,92,0.241732612252235,0.233465969562531,1.15124929
02-Apr-2016 00:00:00,93,0.241142556071281,0.231572866439819,1.15124929
03-Apr-2016 00:00:00,94,0.239560395479202,0.22724124789238,1.15124929
04-Apr-2016 00:00:00,95,0.237524583935738,0.219828084111214,1.29295862
05-Apr-2016 00:00:00,96,0.237056121230125,0.221349209547043,1.46677959
06-Apr-2016 00:00:00,97,0.235017001628876,0.222292318940163,1.46677959
07-Apr-2016 00:00:00,98,0.23765517771244,0.226995334029198,1.70140982
08-Apr-2016 00:00:00,99,0.236930340528488,0.222115308046341,1.70140982
09-Apr-2016 00:00:00,100,0.236321717500687,0.214552745223045,1.46677959
10-Apr-2016 00:00:00,101,0.235905230045319,0.21632094681263,1.46677959
11-Apr-2016 00:00:00,102,0.235647365450859,0.212222293019295,1.46677959
12-Apr-2016 00:00:00,103,0.233574420213699,0.202145129442215,1.46677959
13-Apr-2016 00:00:00,104,0.233776897192001,0.198023706674576,1.46677959
14-Apr-2016 00:00:00,105,0.233463138341904,0.19889260828495,1.70140982
15-Apr-2016 00:00:00,106,0.233414858579636,0.204359441995621,1.70140982
16-Apr-2016 00:00:00,107,0.233645439147949,0.19975084066391,1.70140982
17-Apr-2016 00:00:00,108,0.232781454920769,0.198660001158714,1.70140982
18-Apr-2016 00:00:00,109,0.252266198396683,0.262870967388153,1.29295862
19-Apr-2016 00:00:00,110,0.284864157438278,0.287711918354034,1.29295862
20-Apr-2016 00:00:00,111,0.294321984052658,0.331424385309219,1.46677959
21-Apr-2016 00:00:00,112,0.305471807718277,0.318207800388336,1.46677959
22-Apr-2016 00:00:00,113,0.335845708847046,0.354321151971817,1.46677959
