Geometry,X,Y,Crop,TimeStamp,Yield,Flow,Moisture,Duration,Distance,Width,Area
Point,95.5756321317749,5.67143875639886,Soybeans,2015-10-10 16:08:48,61.74,16.87,10.9,1,61.0236,468.1102,0.004554
Point,97.1666553526884,5.70982615184039,Soybeans,2015-10-10 16:08:49,58.02,15.955,10.8,1,61.4173,468.1102,0.004583
Point,98.7404785875697,5.73681835550815,Soybeans,2015-10-10 16:08:50,58.49,15.9814,10.7,1,61.0236,468.1102,0.004554
Point,100.270826048451,5.76306521706283,Soybeans,2015-10-10 16:08:51,60.32,16.2685,11.1,1,60.2362,468.1102,0.004495
Point,101.861849269597,5.80145355220884,Soybeans,2015-10-10 16:08:52,63.12,17.3574,11.1,1,61.4173,468.1102,0.004583
Point,103.435672511347,5.82844668440521,Soybeans,2015-10-10 16:08:53,58.25,16.1226,11.1,1,61.811,468.1102,0.004613
Point,105.027076404542,5.84464114811271,Soybeans,2015-10-10 16:08:54,57.81,15.6937,11,1,60.6299,468.1102,0.004525
Point,106.627175462316,5.86098506860435,Soybeans,2015-10-10 16:08:55,60.16,16.4385,11.1,1,61.0236,468.1102,0.004554
Point,108.201379397651,5.86578463856131,Soybeans,2015-10-10 16:08:56,61.04,16.6778,11.2,1,61.0236,468.1102,0.004554
Point,109.801288128132,5.89322644751519,Soybeans,2015-10-10 16:08:57,58.18,16.3061,11.3,1,62.5984,468.1102,0.004672
Point,111.375111395959,5.92022114992142,Soybeans,2015-10-10 16:08:58,57.5,15.9135,11.3,1,61.811,468.1102,0.004613
Point,112.992600792437,5.93686463497579,Soybeans,2015-10-10 16:08:59,55.64,15.1038,11.4,1,60.6299,468.1102,0.004525
Point,114.574928874383,5.97510636691004,Soybeans,2015-10-10 16:09:00,56.28,15.7752,11.1,1,62.5984,468.1102,0.004672
Point,116.166332812281,5.9913030564785,Soybeans,2015-10-10 16:09:01,57.73,15.7752,11.1,1,61.0236,468.1102,0.004554
Point,117.739775386406,6.04049352183938,Soybeans,2015-10-10 16:09:02,56.58,15.86,11.2,1,62.5984,468.1102,0.004672
Point,119.339303422719,6.09013175405562,Soybeans,2015-10-10 16:09:03,62.63,17.1134,11.3,1,61.0236,468.1102,0.004554
Point,120.938831453212,6.13977030757815,Soybeans,2015-10-10 16:09:04,58.61,16.0141,11.3,1,61.0236,468.1102,0.004554
Point,122.520969165955,6.18911087047309,Soybeans,2015-10-10 16:09:05,60.88,16.6338,11.3,1,61.0236,468.1102,0.004554
Point,124.103106872877,6.2384517500177,Soybeans,2015-10-10 16:09:06,59.11,16.2557,10.9,1,61.4173,468.1102,0.004583
Point,125.702634887071,6.28809126093984,Soybeans,2015-10-10 16:09:07,55.12,15.4485,10.9,1,62.5984,468.1102,0.004672
Point,127.258687112131,6.33698529284447,Soybeans,2015-10-10 16:09:08,54.53,14.9949,11,1,61.4173,468.1102,0.004583
Point,128.815310440492,6.35258787218481,Soybeans,2015-10-10 16:09:09,54.99,15.1221,11.1,1,61.4173,468.1102,0.004583
Point,130.389133715886,6.37958633434027,Soybeans,2015-10-10 16:09:10,58.33,16.2477,11.1,1,62.2047,468.1102,0.004642
Point,131.96295699547,6.40658510942012,Soybeans,2015-10-10 16:09:11,62.58,16.879,10.9,1,60.2362,468.1102,0.004495
Point,133.536780276918,6.43358419463038,Soybeans,2015-10-10 16:09:12,55.77,15.3377,11.3,1,61.4173,468.1102,0.004583
Point,135.110793941189,6.44948633853346,Soybeans,2015-10-10 16:09:13,59.01,16.4366,11.6,1,62.2047,468.1102,0.004642
Point,136.75455924205,6.45548490714282,Soybeans,2015-10-10 16:09:14,58.31,16.5508,11.8,1,63.3858,468.1102,0.00473
Point,138.336506548803,6.51592586841434,Soybeans,2015-10-10 16:09:15,61.68,17.1801,11.8,1,62.2047,468.1102,0.004642
Point,139.93622492638,6.55447098892182,Soybeans,2015-10-10 16:09:16,57.8,16.2001,11.8,1,62.5984,468.1102,0.004672
Point,141.527057760977,6.6039645075798,Soybeans,2015-10-10 16:09:17,58.94,16.4155,11.2,1,62.2047,468.1102,0.004642
Point,143.126585745835,6.65360752213746,Soybeans,2015-10-10 16:09:18,46.79,12.8677,11.2,1,61.4173,468.1102,0.004583
Point,144.734618491028,6.71449729055166,Soybeans,2015-10-10 16:09:19,29.97,8.5068,11.4,1,63.3858,468.1102,0.00473
Point,146.299365836428,6.7635442269966,Soybeans,2015-10-10 16:09:20,19.53,5.2669,11.6,1,60.2362,468.1102,0.004495
Point,147.907969748834,6.79114287905395,Soybeans,2015-10-10 16:09:21,12.3,3.4905,11.6,1,63.3858,468.1102,0.00473
Point,149.550211903988,6.88592211063951,Soybeans,2015-10-10 16:09:22,9.02,2.5609,11.7,1,63.3858,468.1102,0.00473
Point,151.292797500966,7.21553422044963,Soybeans,2015-10-10 16:09:23,3.21,0.9901,11.7,1,68.8976,468.1102,0.005142
Point,158.052746061236,-3.53588834032416,Soybeans,2015-10-10 16:09:46,0,0,12.9,1,52.7559,468.1102,0.003937
Point,156.803688406246,-3.73492815438658,Soybeans,2015-10-10 16:09:47,7.52,1.6846,13,1,50,468.1102,0.003731
Point,155.632696807384,-3.92152779921889,Soybeans,2015-10-10 16:09:48,26.7,5.506,13,1,46.063,468.1102,0.003438
Point,154.496676234412,-4.11862776335329,Soybeans,2015-10-10 16:09:49,36.06,7.247,13,1,44.8819,468.1102,0.003349
Point,153.351389238727,-4.28258499782532,Soybeans,2015-10-10 16:09:50,41.63,8.3652,13,1,44.8819,468.1102,0.003349
Point,152.187950262567,-4.40245142858475,Soybeans,2015-10-10 16:09:51,50.52,10.598,13,1,46.8504,468.1102,0.003496
Point,150.962883479078,-4.47897298075259,Soybeans,2015-10-10 16:09:52,53.87,11.6936,13.1,1,48.4252,468.1102,0.003614
Point,149.641598635702,-4.52384361624718,Soybeans,2015-10-10 16:09:53,51.15,11.8268,13.1,1,51.5748,468.1102,0.003849
Point,148.337704121834,-4.56841566599905,Soybeans,2015-10-10 16:09:54,50.44,11.5725,13.1,1,51.1811,468.1102,0.00382
Point,146.998648141511,-4.59138972312212,Soybeans,2015-10-10 16:09:55,53.34,12.5212,13.1,1,52.3622,468.1102,0.003908
Point,145.607421151362,-4.61525863409042,Soybeans,2015-10-10 16:09:56,54.56,12.9025,13.1,1,52.7559,468.1102,0.003937
Point,144.233584501548,-4.6388289462775,Soybeans,2015-10-10 16:09:57,50.35,12.6043,12.2,1,55.9055,468.1102,0.004172
Point,142.790376890684,-4.67468968778849,Soybeans,2015-10-10 16:09:58,52.98,13.1685,12.2,1,55.5118,468.1102,0.004143
Point,141.381759568583,-4.6988562149927,Soybeans,2015-10-10 16:09:59,51.57,12.8171,12.5,1,55.5118,468.1102,0.004143
Point,139.903771282872,-4.7353131333366,Soybeans,2015-10-10 16:10:00,49.28,12.8583,12.7,1,58.2677,468.1102,0.004348
Point,138.373611983843,-4.77266480959952,Soybeans,2015-10-10 16:10:01,50.94,13.7406,12.7,1,60.2362,468.1102,0.004495
Point,136.825871967128,-4.79921728093177,Soybeans,2015-10-10 16:10:02,51.15,13.7956,12.7,1,60.2362,468.1102,0.004495
Point,135.277941574925,-4.81467220000923,Soybeans,2015-10-10 16:10:03,51.63,14.1972,12,1,61.4173,468.1102,0.004583
Point,133.651754675666,-4.8314693197608,Soybeans,2015-10-10 16:10:04,56.37,15.7015,11.5,1,62.2047,468.1102,0.004642
Point,132.025377408019,-4.83716885372996,Soybeans,2015-10-10 16:10:05,52.33,15.1303,11.7,1,64.5669,468.1102,0.004818
Point,130.312238840037,-4.85545694082975,Soybeans,2015-10-10 16:10:06,51.03,15.0216,11.8,1,65.748,468.1102,0.004907
Point,128.616490616929,-4.8734463378787,Soybeans,2015-10-10 16:10:07,53.57,15.8662,11.9,1,66.1417,468.1102,0.004936
Point,126.947018273408,-4.90208514686674,Soybeans,2015-10-10 16:10:08,53.6,15.7806,11,1,65.748,468.1102,0.004907
Point,125.242955622612,-4.9424174875021,Soybeans,2015-10-10 16:10:09,51.75,15.3249,10.8,1,66.1417,468.1102,0.004936
Point,123.56478811428,-4.97120474465191,Soybeans,2015-10-10 16:10:10,57.06,16.5959,11,1,64.9606,468.1102,0.004848
Point,121.85203029518,-5.01168551668525,Soybeans,2015-10-10 16:10:11,51.76,15.7856,11.1,1,68.1102,468.1102,0.005083
Point,120.12169178098,-5.04136697109789,Soybeans,2015-10-10 16:10:12,51.44,15.2333,11.1,1,66.1417,468.1102,0.004936
Point,118.40023879346,-5.08199615124613,Soybeans,2015-10-10 16:10:13,48.68,14.8456,10.7,1,68.1102,468.1102,0.005083
Point,116.67897615605,-5.13372221123427,Soybeans,2015-10-10 16:10:14,50.88,15.2483,10.8,1,66.9291,468.1102,0.004995
Point,114.983608667273,-5.173903205432,Soybeans,2015-10-10 16:10:15,52.93,15.7702,11,1,66.5354,468.1102,0.004965
Point,113.21867983276,-5.2152769966051,Soybeans,2015-10-10 16:10:16,51.73,15.4104,11.1,1,66.5354,468.1102,0.004965
Point,111.505731660989,-5.24465828854591,Soybeans,2015-10-10 16:10:17,51.73,15.4104,11.1,1,66.5354,468.1102,0.004965
Point,109.819059341215,-5.28468904085457,Soybeans,2015-10-10 16:10:18,50.87,15.2437,11.1,1,66.9291,468.1102,0.004995
Point,108.123311171192,-5.30267407186329,Soybeans,2015-10-10 16:10:19,51.82,15.5285,11.1,1,66.9291,468.1102,0.004995
Point,106.436448516557,-5.33160685561597,Soybeans,2015-10-10 16:10:20,55.7,16.301,11.4,1,65.3543,468.1102,0.004877
Point,104.723690694664,-5.37208393868059,Soybeans,2015-10-10 16:10:21,54.51,16.2395,11.5,1,66.5354,468.1102,0.004965
Point,103.036447377992,-5.37882149871439,Soybeans,2015-10-10 16:10:22,56.83,16.93,11.6,1,66.5354,468.1102,0.004965
Point,101.332194398856,-5.40805146750063,Soybeans,2015-10-10 16:10:23,55.69,16.2969,11.6,1,65.3543,468.1102,0.004877
Point,99.6719882485922,-5.46982717886567,Soybeans,2015-10-10 16:10:24,53.46,15.7385,11.2,1,65.748,468.1102,0.004907
Point,97.9681159197353,-5.52125092875212,Soybeans,2015-10-10 16:10:25,55.44,16.3212,11,1,65.748,468.1102,0.004907
Point,96.2634822935797,-5.52828530967236,Soybeans,2015-10-10 16:10:26,54.55,16.2511,11.1,1,66.5354,468.1102,0.004965
Point,94.5246389675885,-5.56920757703483,Soybeans,2015-10-10 16:10:27,50.38,15.1881,11.1,1,67.3228,468.1102,0.005024
Point,92.8115005104337,-5.58748759329319,Soybeans,2015-10-10 16:10:28,56.01,16.5877,11.1,1,66.1417,468.1102,0.004936
Point,91.0811620414024,-5.61716273333877,Soybeans,2015-10-10 16:10:29,58.64,17.7813,10.9,1,67.7165,468.1102,0.005054
Point,89.3597090560943,-5.65778563078493,Soybeans,2015-10-10 16:10:30,55.2,16.8353,11.1,1,68.1102,468.1102,0.005083
Point,87.6204851130024,-5.6765118855983,Soybeans,2015-10-10 16:10:31,53.98,16.4618,11.4,1,68.1102,468.1102,0.005083
Point,85.8725660095224,-5.69538687448949,Soybeans,2015-10-10 16:10:32,53.98,16.3668,11.8,1,67.7165,468.1102,0.005054
Point,84.1422275563236,-5.7250605057925,Soybeans,2015-10-10 16:10:33,53.43,16.0123,12.6,1,66.9291,468.1102,0.004995
Point,82.4120794101618,-5.76583101321012,Soybeans,2015-10-10 16:10:34,57.12,17.3197,12.1,1,67.7165,468.1102,0.005054
Point,80.6902458297554,-5.78425753116608,Soybeans,2015-10-10 16:10:35,55.32,16.4819,11.3,1,66.5354,468.1102,0.004965
Point,78.950831620954,-5.79188464023173,Soybeans,2015-10-10 16:10:36,55.95,17.358,11.5,1,69.2913,468.1102,0.005171
Point,77.2114174289163,-5.79951137118042,Soybeans,2015-10-10 16:10:37,53.27,16.1518,11.5,1,67.7165,468.1102,0.005054
Point,75.4984693379374,-5.82888491358608,Soybeans,2015-10-10 16:10:38,49.42,15.2461,11.6,1,68.8976,468.1102,0.005142
Point,73.7853309623897,-5.84716083481908,Soybeans,2015-10-10 16:10:39,51.21,15.5265,11.6,1,67.7165,468.1102,0.005054
Point,72.0721925939433,-5.86543638817966,Soybeans,2015-10-10 16:10:40,51.94,15.4747,11.2,1,66.5354,468.1102,0.004965
Point,70.3501687772805,-5.87276341952384,Soybeans,2015-10-10 16:10:41,49.93,15.2267,11.3,1,68.1102,468.1102,0.005083
Point,68.6368401458021,-5.87994098383933,Soybeans,2015-10-10 16:10:42,50.37,15.3603,11.4,1,68.1102,468.1102,0.005083
Point,66.8974260191899,-5.88756546005607,Soybeans,2015-10-10 16:10:43,52.54,15.5595,11.5,1,66.1417,468.1102,0.004936
Point,65.1929828601424,-5.90569043904543,Soybeans,2015-10-10 16:10:44,47.87,14.3472,11.5,1,66.9291,468.1102,0.004995
Point,63.4624542044476,-5.92426232341677,Soybeans,2015-10-10 16:10:45,52.21,15.2784,11.1,1,65.3543,468.1102,0.004877
Point,61.7411915499251,-5.97597649879754,Soybeans,2015-10-10 16:10:46,50.89,15.4295,11,1,67.7165,468.1102,0.005054
Point,60.0284337835619,-6.01644396409392,Soybeans,2015-10-10 16:10:47,50.5,15.0443,11.2,1,66.5354,468.1102,0.004965
Point,58.3243711844552,-6.05676197446883,Soybeans,2015-10-10 16:10:48,52.43,15.7123,11.3,1,66.9291,468.1102,0.004995
Point,56.5938425466884,-6.0753323668614,Soybeans,2015-10-10 16:10:49,47.21,14.3144,11.3,1,67.7165,468.1102,0.005054
Point,54.8635041813832,-6.10499963350594,Soybeans,2015-10-10 16:10:50,49.8,15.1885,11.3,1,68.1102,468.1102,0.005083
Point,53.1590610591229,-6.12312203645706,Soybeans,2015-10-10 16:10:51,51.02,15.2885,10.9,1,66.9291,468.1102,0.004995
Point,51.4459227812476,-6.14139315020293,Soybeans,2015-10-10 16:10:52,49.61,15.1846,11.1,1.1,75.1969,468.1102,0.005612
Point,49.7242795977509,-6.17091022245586,Soybeans,2015-10-10 16:10:53,52.59,15.1434,11.3,0.9,57.874,468.1102,0.004319
Point,48.0202170102857,-6.21122602745891,Soybeans,2015-10-10 16:10:54,51.61,15.7401,11.3,1,68.1102,468.1102,0.005083
Point,46.2985738338903,-6.24074235931039,Soybeans,2015-10-10 16:10:55,49.28,14.9422,11.3,1,67.7165,468.1102,0.005054
Point,44.5506549070124,-6.25960827525705,Soybeans,2015-10-10 16:10:56,47.24,14.6553,10.9,1,69.2913,468.1102,0.005171
Point,42.8286312434357,-6.26692935358733,Soybeans,2015-10-10 16:10:57,49.52,14.8397,10.9,1,66.9291,468.1102,0.004995
Point,41.1156832498964,-6.29629549570382,Soybeans,2015-10-10 16:10:58,56.75,17.0084,11.1,1,66.9291,468.1102,0.004995
Point,39.3940400960855,-6.32581033464521,Soybeans,2015-10-10 16:10:59,50.03,15.2576,11.1,1,68.1102,468.1102,0.005083
Point,37.6984824464889,-6.35487761348486,Soybeans,2015-10-10 16:11:00,53.06,15.6205,11.2,1,65.748,468.1102,0.004907
Point,36.0811813052278,-6.38260298967361,Soybeans,2015-10-10 16:11:01,55.71,15.5164,11.2,1,62.2047,468.1102,0.004642
Point,34.507546244422,-6.4206799948588,Soybeans,2015-10-10 16:11:02,53.37,14.8641,10.9,1,62.2047,468.1102,0.004642
Point,32.9511112809414,-6.4473613249138,Soybeans,2015-10-10 16:11:03,55.52,14.682,11,1,59.0551,468.1102,0.004407
Point,31.4296472214628,-6.48454338032752,Soybeans,2015-10-10 16:11:04,53.92,14.5444,11.2,1,60.2362,468.1102,0.004495
Point,29.9427736013895,-6.5100316805765,Soybeans,2015-10-10 16:11:05,52.84,13.5998,11.3,1,57.4803,468.1102,0.00429
Point,28.4475852709729,-6.55786325689405,Soybeans,2015-10-10 16:11:06,57.72,15.3654,11.3,1,59.4488,468.1102,0.004437
Point,26.9085406479426,-6.58424530085176,Soybeans,2015-10-10 16:11:07,53.02,14.2996,11.4,1,60.2362,468.1102,0.004495
Point,25.3521056910977,-6.61092514451593,Soybeans,2015-10-10 16:11:08,49.68,13.3986,11.3,1,60.2362,468.1102,0.004495
Point,23.8043659066316,-6.63745563756675,Soybeans,2015-10-10 16:11:09,50.14,13.5241,11.1,1,60.2362,468.1102,0.004495
Point,22.2566261227475,-6.66398582793772,Soybeans,2015-10-10 16:11:10,50.46,13.6102,11.3,1,60.2362,468.1102,0.004495
Point,20.6920666600345,-6.72410555556417,Soybeans,2015-10-10 16:11:11,47.62,13.3466,11.3,1,62.5984,468.1102,0.004672
Point,19.1445170920342,-6.76173239201307,Soybeans,2015-10-10 16:11:12,49.74,13.3292,11.3,1,59.8425,468.1102,0.004466
Point,17.6056626907084,-6.79920988809317,Soybeans,2015-10-10 16:11:13,50.99,13.7519,11.4,1,60.2362,468.1102,0.004495
Point,16.1446843700251,-6.81315123848617,Soybeans,2015-10-10 16:11:14,51.53,12.8993,11.5,1,55.9055,468.1102,0.004172
Point,14.6927816423122,-6.84913778491318,Soybeans,2015-10-10 16:11:15,49.29,12.772,11,1,57.874,468.1102,0.004319
Point,13.1802029482787,-6.89726456534117,Soybeans,2015-10-10 16:11:16,50.45,13.4298,11.3,1,59.4488,468.1102,0.004437
Point,11.702214713092,-6.93369767162949,Soybeans,2015-10-10 16:11:17,53.13,13.6757,11.4,1,57.4803,468.1102,0.00429
Point,10.197950772359,-6.95948034897447,Soybeans,2015-10-10 16:11:18,51.49,13.4327,11.5,1,58.2677,468.1102,0.004348
Point,8.7371626709355,-6.98451759014279,Soybeans,2015-10-10 16:11:19,50.39,13.0586,11.4,1,57.874,468.1102,0.004319
Point,7.23289873439353,-7.01029970683157,Soybeans,2015-10-10 16:11:20,48.15,12.3936,11.5,1,57.4803,468.1102,0.00429
Point,5.73713977122679,-7.0248352624476,Soybeans,2015-10-10 16:11:21,50.63,13.121,11.5,1,57.874,468.1102,0.004319
Point,4.24157101265155,-7.05046778731048,Soybeans,2015-10-10 16:11:22,53.29,13.9033,11,1,58.2677,468.1102,0.004348
Point,2.76358278212138,-7.08689923305064,Soybeans,2015-10-10 16:11:23,50.36,13.2288,11.1,1,58.6614,468.1102,0.004378
Point,1.31168005010113,-7.12288333754987,Soybeans,2015-10-10 16:11:24,51.88,13.26,11.2,1,57.0866,468.1102,0.00426
Point,-0.192393685458228,-7.15976130124182,Soybeans,2015-10-10 16:11:25,43.51,11.5825,11.3,1,59.4488,468.1102,0.004437
Point,-1.70516259060241,-7.1967879999429,Soybeans,2015-10-10 16:11:26,48.45,12.8123,11.3,1,59.0551,468.1102,0.004407
Point,-3.23551201540977,-7.22301519475877,Soybeans,2015-10-10 16:11:27,47.11,12.7075,11.3,1,60.2362,468.1102,0.004495
Point,-4.78306158923078,-7.2606373783201,Soybeans,2015-10-10 16:11:28,49.34,13.5682,11.4,1,61.4173,468.1102,0.004583
Point,-6.37408699945081,-7.29900432936847,Soybeans,2015-10-10 16:11:29,47.73,13.0412,11.1,1,61.0236,468.1102,0.004554
Point,-7.96511241211556,-7.33737096004188,Soybeans,2015-10-10 16:11:30,51.54,14.3544,11.1,1,62.2047,468.1102,0.004642
Point,-9.6084990054369,-7.3655340867117,Soybeans,2015-10-10 16:11:31,50.79,14.6844,11.1,1,64.5669,468.1102,0.004818
Point,-11.2953614301514,-7.39444191660732,Soybeans,2015-10-10 16:11:32,48.9,14.7422,11.2,1,67.3228,468.1102,0.005024
Point,-13.0253193452954,-7.44628892373294,Soybeans,2015-10-10 16:11:33,46.24,13.9397,11.3,1,67.3228,468.1102,0.005024
Point,-14.7382672685198,-7.47564304433763,Soybeans,2015-10-10 16:11:34,49.13,14.6358,11.4,1,66.5354,468.1102,0.004965
Point,-16.4597201906145,-7.51624304894358,Soybeans,2015-10-10 16:11:35,48.13,14.3377,11.4,1,66.5354,468.1102,0.004965
Point,-18.1900584428804,-7.54589443188161,Soybeans,2015-10-10 16:11:36,48.56,14.5513,11.2,1,66.9291,468.1102,0.004995
Point,-19.9381673480384,-7.55364893656224,Soybeans,2015-10-10 16:11:37,48.25,14.8837,11,1,68.8976,468.1102,0.005142
Point,-21.6686957466882,-7.57220231089741,Soybeans,2015-10-10 16:11:38,51.6,15.6445,11.4,1,67.7165,468.1102,0.005054
Point,-23.4164243156556,-7.60215055197477,Soybeans,2015-10-10 16:11:39,52.03,15.9599,11.4,1,68.5039,468.1102,0.005112
Point,-25.1380673805252,-7.63165142945945,Soybeans,2015-10-10 16:11:40,52,15.6757,11.4,1,67.3228,468.1102,0.005024
Point,-26.851015274995,-7.66100294236094,Soybeans,2015-10-10 16:11:41,49.86,15.1176,11.4,1,67.7165,468.1102,0.005054
Point,-28.6074389996938,-7.69109903555363,Soybeans,2015-10-10 16:11:42,55.31,16.5764,10.8,1,66.9291,468.1102,0.004995
Point,-30.3118818656076,-7.70920356642455,Soybeans,2015-10-10 16:11:43,53.78,15.7373,10.9,1,65.3543,468.1102,0.004877
Point,-31.9208680313313,-7.7145716343075,Soybeans,2015-10-10 16:11:44,55.44,15.4417,11.1,1,62.2047,468.1102,0.004642
Point,-33.4863783516921,-7.71919445507228,Soybeans,2015-10-10 16:11:45,54.78,15.2576,11.1,1,62.2047,468.1102,0.004642
Point,-35.0949842140544,-7.74675638321787,Soybeans,2015-10-10 16:11:46,54.16,15.1812,11.1,1,62.5984,468.1102,0.004672
Point,-36.7037802108098,-7.76322073675692,Soybeans,2015-10-10 16:11:47,52.29,14.4715,11.2,1,61.811,468.1102,0.004613
Point,-38.2863005648833,-7.79033507592976,Soybeans,2015-10-10 16:11:48,54.14,15.2715,11.1,1,62.9921,468.1102,0.004701
Point,-39.8773259496083,-7.82869532704353,Soybeans,2015-10-10 16:11:49,53.05,14.5892,10.9,1,61.4173,468.1102,0.004583
Point,-41.4685414663982,-7.85595801193267,Soybeans,2015-10-10 16:11:50,50.28,13.8263,11.1,1,61.4173,468.1102,0.004583
Point,-43.0769571848214,-7.8946155756712,Soybeans,2015-10-10 16:11:51,47.59,13.2565,11.2,1,62.2047,468.1102,0.004642
Point,-44.6855630306527,-7.92217556480318,Soybeans,2015-10-10 16:11:52,53,14.4809,11.3,1,61.0236,468.1102,0.004554
Point,-46.250502914656,-7.96008762624115,Soybeans,2015-10-10 16:11:53,52.72,14.4982,11.3,1,61.4173,468.1102,0.004583
Point,-47.8415283028735,-7.99844628758729,Soybeans,2015-10-10 16:11:54,48.83,13.8576,11.1,1,63.3858,468.1102,0.00473
Point,-49.4066583103267,-8.02526047825813,Soybeans,2015-10-10 16:11:55,46.23,12.6326,11,1,61.0236,468.1102,0.004554
Point,-50.9891786500812,-8.05237229168415,Soybeans,2015-10-10 16:11:56,52.87,14.6323,11.1,1,61.811,468.1102,0.004613
Point,-52.5716989845969,-8.07948379125446,Soybeans,2015-10-10 16:11:57,54.23,14.8186,11.2,1,61.0236,468.1102,0.004554
Point,-54.1714195382083,-8.11799014918506,Soybeans,2015-10-10 16:11:58,47.9,13.2564,11.3,1,61.811,468.1102,0.004613
Point,-55.7280444803182,-8.13355688564479,Soybeans,2015-10-10 16:11:59,55.55,14.9838,11.3,1,60.2362,468.1102,0.004495
Point,-57.2933645804878,-8.14927227515727,Soybeans,2015-10-10 16:12:00,54.29,14.6439,11.3,1,60.2362,468.1102,0.004495
Point,-58.8412943417206,-8.16468944586813,Soybeans,2015-10-10 16:12:01,46.58,12.5624,10.9,1,60.2362,468.1102,0.004495
Point,-60.4154997013975,-8.16945593059063,Soybeans,2015-10-10 16:12:02,54.57,15.0067,10.9,1,61.4173,468.1102,0.004583
Point,-61.9723147155019,-8.17392419651151,Soybeans,2015-10-10 16:12:03,53.68,14.4794,11.1,1,60.2362,468.1102,0.004495
Point,-63.5202444494935,-8.18934045732021,Soybeans,2015-10-10 16:12:04,48.73,13.4023,11.2,1,61.4173,468.1102,0.004583
Point,-65.0942596761743,-8.20520326588303,Soybeans,2015-10-10 16:12:05,50.97,13.9265,11.2,1,61.0236,468.1102,0.004554
Point,-66.6854751345236,-8.23246090859175,Soybeans,2015-10-10 16:12:06,51.45,14.1486,11.2,1,61.4173,468.1102,0.004583
Point,-68.2504149943125,-8.27036864496768,Soybeans,2015-10-10 16:12:07,50.09,13.4231,11.2,1,59.8425,468.1102,0.004466
Point,-69.8242401164025,-8.29732776805758,Soybeans,2015-10-10 16:12:08,50.54,14.0778,10.9,1,62.2047,468.1102,0.004642
Point,-71.4328458991367,-8.3248823499307,Soybeans,2015-10-10 16:12:09,47.02,13.1802,10.9,1,62.5984,468.1102,0.004672
Point,-73.0242514342535,-8.34104147553444,Soybeans,2015-10-10 16:12:10,49.28,13.4653,11,1,61.0236,468.1102,0.004554
Point,-74.6241620425135,-8.36844647303224,Soybeans,2015-10-10 16:12:11,50.86,14.1668,11.1,1,62.2047,468.1102,0.004642
Point,-76.2240726463497,-8.39585114829242,Soybeans,2015-10-10 16:12:12,54,14.8511,11.1,1,61.4173,468.1102,0.004583
Point,-77.8237931681797,-8.43435275182128,Soybeans,2015-10-10 16:12:13,49.38,14.0139,11.1,1,63.3858,468.1102,0.00473
Point,-79.4235136914067,-8.47285403311253,Soybeans,2015-10-10 16:12:14,52.26,14.5554,10.8,1,62.2047,468.1102,0.004642
Point,-81.0060339582851,-8.49995987862349,Soybeans,2015-10-10 16:12:15,52.26,14.5554,10.8,1,62.2047,468.1102,0.004642
Point,-82.6144496491179,-8.538609450683,Soybeans,2015-10-10 16:12:16,49.8,14.2212,10.8,1,63.7795,468.1102,0.00476
Point,-84.2056650794111,-8.56586359068751,Soybeans,2015-10-10 16:12:17,50.52,13.8934,10.9,1,61.4173,468.1102,0.004583
Point,-85.7881853393046,-8.59296848531812,Soybeans,2015-10-10 16:12:18,54.98,15.3129,10.9,1,62.2047,468.1102,0.004642
Point,-87.3620104322908,-8.61992414016277,Soybeans,2015-10-10 16:12:19,57.63,15.7458,11,1,61.0236,468.1102,0.004554
Point,-88.9706161854556,-8.64747517835349,Soybeans,2015-10-10 16:12:20,50.31,14.0139,11.1,1,62.2047,468.1102,0.004642
Point,-90.570526768337,-8.67487696930766,Soybeans,2015-10-10 16:12:21,50.98,14.2883,11.1,1,62.5984,468.1102,0.004672
Point,-92.144541910151,-8.69073442835361,Soybeans,2015-10-10 16:12:22,51.8,14.4275,10.7,1,62.2047,468.1102,0.004642
Point,-93.7355672630947,-8.72908391337842,Soybeans,2015-10-10 16:12:23,50.94,14.2769,10.8,1,62.5984,468.1102,0.004672
Point,-95.3356678934069,-8.74538749549538,Soybeans,2015-10-10 16:12:24,53.32,14.7585,11,1,61.811,468.1102,0.004613
Point,-96.9096830184571,-8.76124401390553,Soybeans,2015-10-10 16:12:25,50.8,14.1494,11.1,1,62.2047,468.1102,0.004642
Point,-98.4836981351255,-8.77710022032261,Soybeans,2015-10-10 16:12:26,52.53,14.4447,11.1,1,61.4173,468.1102,0.004583
Point,-100.058093342581,-8.77076161839068,Soybeans,2015-10-10 16:12:27,50.44,14.0486,11.1,1,62.2047,468.1102,0.004642
Point,-101.640803607996,-8.78676611278206,Soybeans,2015-10-10 16:12:28,48.59,13.3614,10.7,1,61.4173,468.1102,0.004583
Point,-103.231828940217,-8.82511369790882,Soybeans,2015-10-10 16:12:29,48.94,13.6325,10.9,1,62.2047,468.1102,0.004642
Point,-104.788073611795,-8.86286533810198,Soybeans,2015-10-10 16:12:30,52.95,14.5628,11.1,1,61.4173,468.1102,0.004583
Point,-106.361708615208,-8.900914484635,Soybeans,2015-10-10 16:12:31,52.93,14.5558,11.1,1,61.4173,468.1102,0.004583
Point,-107.952733953833,-8.93926112633198,Soybeans,2015-10-10 16:12:32,44.86,12.4937,11.1,1,62.2047,468.1102,0.004642
Point,-109.526558994781,-8.96621239744127,Soybeans,2015-10-10 16:12:33,50,13.6626,11.2,1,61.0236,468.1102,0.004554
