uid,namedLocation,domainID,siteID,plotID,plotType,pointID,startDate,eventID,pointCountMinute,targetTaxaPresent,taxonID,scientificName,taxonRank,vernacularName,family,nativeStatusCode,observerDistance,detectionMethod,visualConfirmation,sexOrAge,clusterSize,clusterCode,identifiedBy
ff566cb4-d3e3-4e96-b7b7-c1abde7dae45,KONZ_008.birdGrid.brd,D06,KONZ,KONZ_008,distributed,B2,2018-05-31T13:07Z,KONZ_008.B2.2018-05-31T08:07-05:00[US/Central],2,Y,FISP,Spizella pusilla,species,Field Sparrow,Emberizidae,N,128,singing,No,Unknown,1,,BIREK
12eb856d-2131-4fe7-a8d5-1e1b28b87229,KONZ_008.birdGrid.brd,D06,KONZ,KONZ_008,distributed,B2,2018-05-31T13:07Z,KONZ_008.B2.2018-05-31T08:07-05:00[US/Central],1,Y,BHCO,Molothrus ater,species,Brown-headed Cowbird,Icteridae,N,44,singing,Yes,Male,1,,BIREK
82ffe310-6e70-4286-88b3-fd9300933dd9,KONZ_008.birdGrid.brd,D06,KONZ,KONZ_008,distributed,B2,2018-05-31T13:07Z,KONZ_008.B2.2018-05-31T08:07-05:00[US/Central],1,Y,RBWO,Melanerpes carolinus,species,Red-bellied Woodpecker,Picidae,N,66,visual,No,Unknown,1,,BIREK
6f278858-bedc-45cc-a000-21736ddbb09d,KONZ_008.birdGrid.brd,D06,KONZ,KONZ_008,distributed,B2,2018-05-31T13:07Z,KONZ_008.B2.2018-05-31T08:07-05:00[US/Central],1,Y,EAWP,Contopus virens,species,Eastern Wood-Pewee,Tyrannidae,N,104,singing,No,Unknown,1,,BIREK
96e55815-1f72-4482-8342-6dd79fb108ce,KONZ_008.birdGrid.brd,D06,KONZ,KONZ_008,distributed,B1,2018-05-31T13:27Z,KONZ_008.B1.2018-05-31T08:27-05:00[US/Central],1,Y,BCCH,Poecile atricapillus,species,Black-capped Chickadee,Paridae,N,183,singing,No,Unknown,1,,BIREK
02a5f009-b804-4882-8219-67a64218e742,KONZ_008.birdGrid.brd,D06,KONZ,KONZ_008,distributed,B1,2018-05-31T13:27Z,KONZ_008.B1.2018-05-31T08:27-05:00[US/Central],1,Y,REVI,Vireo olivaceus,species,Red-eyed Vireo,Vireonidae,N,194,singing,No,Unknown,1,,BIREK
04c6287a-3db0-4d71-b156-30cf1a5b5e30,KONZ_008.birdGrid.brd,D06,KONZ,KONZ_008,distributed,B1,2018-05-31T13:27Z,KONZ_008.B1.2018-05-31T08:27-05:00[US/Central],1,Y,DICK,Spiza americana,species,Dickcissel,Cardinalidae,N,147,singing,No,Unknown,1,,BIREK
9b48b052-039d-42f1-84c4-aa7f2f76d83c,KONZ_008.birdGrid.brd,D06,KONZ,KONZ_008,distributed,B1,2018-05-31T13:27Z,KONZ_008.B1.2018-05-31T08:27-05:00[US/Central],1,Y,DICK,Spiza americana,species,Dickcissel,Cardinalidae,N,30,singing,Yes,Male,1,,BIREK
243a14ff-9542-4194-a316-343aaeec7350,KONZ_008.birdGrid.brd,D06,KONZ,KONZ_008,distributed,B1,2018-05-31T13:27Z,KONZ_008.B1.2018-05-31T08:27-05:00[US/Central],1,Y,NOCA,Cardinalis cardinalis,species,Northern Cardinal,Cardinalidae,N,161,singing,No,Unknown,1,,BIREK
8b888201-a95e-4f76-b634-0cf722d9b02a,KONZ_008.birdGrid.brd,D06,KONZ,KONZ_008,distributed,B1,2018-05-31T13:27Z,KONZ_008.B1.2018-05-31T08:27-05:00[US/Central],6,Y,EABL,Sialia sialis,species,Eastern Bluebird,Turdidae,N,31,calling and singing,Yes,Male,1,,BIREK
f6c4e09b-9410-41e9-ab64-c86ecda4422d,KONZ_008.birdGrid.brd,D06,KONZ,KONZ_008,distributed,B1,2018-05-31T13:27Z,KONZ_008.B1.2018-05-31T08:27-05:00[US/Central],3,Y,GCFL,Myiarchus crinitus,species,Great Crested Flycatcher,Tyrannidae,N,186,calling,No,Unknown,1,,BIREK
d649ea49-43d0-4c38-b00c-618dde9cb1a8,KONZ_008.birdGrid.brd,D06,KONZ,KONZ_008,distributed,B1,2018-05-31T13:27Z,KONZ_008.B1.2018-05-31T08:27-05:00[US/Central],1,Y,MODO,Zenaida macroura,species,Mourning Dove,Columbidae,N,158,singing,No,Unknown,1,,BIREK
5418cd0c-dd99-4aaa-b80e-bbc22b269425,KONZ_008.birdGrid.brd,D06,KONZ,KONZ_008,distributed,B1,2018-05-31T13:27Z,KONZ_008.B1.2018-05-31T08:27-05:00[US/Central],5,Y,FISP,Spizella pusilla,species,Field Sparrow,Emberizidae,N,252,singing,No,Unknown,1,,BIREK
1672c0fa-62f9-41cc-a409-cbebce694bb6,KONZ_008.birdGrid.brd,D06,KONZ,KONZ_008,distributed,B1,2018-05-31T13:27Z,KONZ_008.B1.2018-05-31T08:27-05:00[US/Central],5,Y,RBWO,Melanerpes carolinus,species,Red-bellied Woodpecker,Picidae,N,335,calling,No,Unknown,1,,BIREK
8e44e3cb-627d-467e-a6e1-97ec8c7858e7,KONZ_008.birdGrid.brd,D06,KONZ,KONZ_008,distributed,B1,2018-05-31T13:27Z,KONZ_008.B1.2018-05-31T08:27-05:00[US/Central],1,Y,EAME,Sturnella magna,species,Eastern Meadowlark,Icteridae,N,353,singing,No,Unknown,1,,BIREK
7f4d936e-51ff-4f90-afbc-7ef33cff3a16,KONZ_008.birdGrid.brd,D06,KONZ,KONZ_008,distributed,B1,2018-05-31T13:27Z,KONZ_008.B1.2018-05-31T08:27-05:00[US/Central],1,Y,NOCA,Cardinalis cardinalis,species,Northern Cardinal,Cardinalidae,N,336,singing,No,Unknown,1,,BIREK
d9924fb6-0666-4656-b4ac-6533df24940d,KONZ_008.birdGrid.brd,D06,KONZ,KONZ_008,distributed,B1,2018-05-31T13:27Z,KONZ_008.B1.2018-05-31T08:27-05:00[US/Central],2,Y,MODO,Zenaida macroura,species,Mourning Dove,Columbidae,N,141,singing,No,Unknown,1,,BIREK
71916124-1c3d-4bf2-812a-dec4b6f04b8f,KONZ_008.birdGrid.brd,D06,KONZ,KONZ_008,distributed,B1,2018-05-31T13:27Z,KONZ_008.B1.2018-05-31T08:27-05:00[US/Central],1,Y,GCFL,Myiarchus crinitus,species,Great Crested Flycatcher,Tyrannidae,N,171,calling,No,Unknown,1,,BIREK
3f62b392-0463-4a24-9227-ca64941616bf,KONZ_008.birdGrid.brd,D06,KONZ,KONZ_008,distributed,B1,2018-05-31T13:27Z,KONZ_008.B1.2018-05-31T08:27-05:00[US/Central],2,Y,BLJA,Cyanocitta cristata,species,Blue Jay,Corvidae,N,274,calling,No,Unknown,2,,BIREK
a4072835-95e8-439b-8d80-147a13bcef65,KONZ_008.birdGrid.brd,D06,KONZ,KONZ_008,distributed,B1,2018-05-31T13:27Z,KONZ_008.B1.2018-05-31T08:27-05:00[US/Central],4,Y,BHCO,Molothrus ater,species,Brown-headed Cowbird,Icteridae,N,252,calling,No,Unknown,1,,BIREK
d8ad04d7-aaf9-4b56-83bb-d83eb3088c9f,KONZ_008.birdGrid.brd,D06,KONZ,KONZ_008,distributed,B1,2018-05-31T13:27Z,KONZ_008.B1.2018-05-31T08:27-05:00[US/Central],3,Y,CLSW,Petrochelidon pyrrhonota,species,Cliff Swallow,Hirundinidae,N,101,unknown,No,Unknown,1,,BIREK
94f0912c-e3b0-4075-a7f1-b6e37cdf8121,KONZ_008.birdGrid.brd,D06,KONZ,KONZ_008,distributed,B1,2018-05-31T13:27Z,KONZ_008.B1.2018-05-31T08:27-05:00[US/Central],4,Y,UPSA,Bartramia longicauda,species,Upland Sandpiper,Scolopacidae,N,128,calling,No,Unknown,1,,BIREK
dcffa6ec-d1ad-41e0-9bfc-cbe80f741561,KONZ_008.birdGrid.brd,D06,KONZ,KONZ_008,distributed,B1,2018-05-31T13:27Z,KONZ_008.B1.2018-05-31T08:27-05:00[US/Central],1,Y,BRTH,Toxostoma rufum,species,Brown Thrasher,Mimidae,N,243,singing,No,Unknown,1,,BIREK
b2e159c8-9864-47a4-b3b1-d2221427bfcb,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A3,2018-05-31T13:54Z,KONZ_002.A3.2018-05-31T08:54-05:00[US/Central],1,Y,NOCA,Cardinalis cardinalis,species,Northern Cardinal,Cardinalidae,N,155,singing,No,Unknown,1,,BIREK
1d598300-92ab-4555-9923-3697d0f3bade,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A3,2018-05-31T13:54Z,KONZ_002.A3.2018-05-31T08:54-05:00[US/Central],1,Y,FISP,Spizella pusilla,species,Field Sparrow,Emberizidae,N,97,singing,No,Unknown,1,,BIREK
9f73cda5-e5d8-4da8-9ccd-3581d781a305,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A3,2018-05-31T13:54Z,KONZ_002.A3.2018-05-31T08:54-05:00[US/Central],1,Y,FISP,Spizella pusilla,species,Field Sparrow,Emberizidae,N,172,singing,No,Unknown,1,,BIREK
d2baa7bf-1cd4-47af-ac71-8d01548bd31d,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A3,2018-05-31T13:54Z,KONZ_002.A3.2018-05-31T08:54-05:00[US/Central],3,Y,EAME,Sturnella magna,species,Eastern Meadowlark,Icteridae,N,239,singing,No,Unknown,1,,BIREK
a1faad2e-9b44-4fd0-9224-835aa6d0f337,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A3,2018-05-31T13:54Z,KONZ_002.A3.2018-05-31T08:54-05:00[US/Central],2,Y,REVI,Vireo olivaceus,species,Red-eyed Vireo,Vireonidae,N,370,singing,No,Unknown,1,,BIREK
0371ea5e-c5a3-4d34-91cd-e408753a607f,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A3,2018-05-31T13:54Z,KONZ_002.A3.2018-05-31T08:54-05:00[US/Central],1,Y,FISP,Spizella pusilla,species,Field Sparrow,Emberizidae,N,70,singing,No,Unknown,1,,BIREK
38f781f0-bd3a-46e3-b685-f8dc27a2f061,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A3,2018-05-31T13:54Z,KONZ_002.A3.2018-05-31T08:54-05:00[US/Central],1,Y,BEWR,Thryomanes bewickii,species,Bewick's Wren,Troglodytidae,N,31,singing,Yes,Unknown,1,,BIREK
2b295ba6-a4d5-4a9f-9c59-3b2779b6b722,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A3,2018-05-31T13:54Z,KONZ_002.A3.2018-05-31T08:54-05:00[US/Central],3,Y,BCCH,Poecile atricapillus,species,Black-capped Chickadee,Paridae,N,60,singing,No,Unknown,1,,BIREK
57e63317-bfbc-4a9f-9ba0-720d76fa01ff,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A3,2018-05-31T13:54Z,KONZ_002.A3.2018-05-31T08:54-05:00[US/Central],6,Y,NOBO,Colinus virginianus,species,Northern Bobwhite,Odontophoridae,N,102,calling,No,Unknown,1,,BIREK
79972487-622e-4532-98fe-b102cf3a8223,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A3,2018-05-31T13:54Z,KONZ_002.A3.2018-05-31T08:54-05:00[US/Central],1,Y,DICK,Spiza americana,species,Dickcissel,Cardinalidae,N,75,singing,No,Unknown,1,,BIREK
c8154ad0-a645-4568-afe0-dbf6f470f140,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A3,2018-05-31T13:54Z,KONZ_002.A3.2018-05-31T08:54-05:00[US/Central],1,Y,DICK,Spiza americana,species,Dickcissel,Cardinalidae,N,298,singing,No,Unknown,1,,BIREK
8bf46091-cded-49cc-a4d7-f53ddf6b61cf,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A3,2018-05-31T13:54Z,KONZ_002.A3.2018-05-31T08:54-05:00[US/Central],1,Y,MODO,Zenaida macroura,species,Mourning Dove,Columbidae,N,201,singing,No,Unknown,1,,BIREK
64f36a99-6d3d-40ce-bb3f-b67120c0d857,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A3,2018-05-31T13:54Z,KONZ_002.A3.2018-05-31T08:54-05:00[US/Central],1,Y,AMCR,Corvus brachyrhynchos,species,American Crow,Corvidae,N,478,calling,No,Unknown,1,,BIREK
e0fac815-68d2-4eb2-8366-9cd80494e301,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A3,2018-05-31T13:54Z,KONZ_002.A3.2018-05-31T08:54-05:00[US/Central],1,Y,TUVU,Cathartes aura,species,Turkey Vulture,Cathartidae,N,309,singing,No,Unknown,1,,BIREK
65c6c56a-bef4-4f0f-8019-18ec1b29da27,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A3,2018-05-31T13:54Z,KONZ_002.A3.2018-05-31T08:54-05:00[US/Central],5,Y,LASP,Chondestes grammacus,species,Lark Sparrow,Emberizidae,N,24,calling,Yes,Unknown,1,,BIREK
4dadc7a3-f0d4-4025-ba43-a5ba528fa2d3,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A3,2018-05-31T13:54Z,KONZ_002.A3.2018-05-31T08:54-05:00[US/Central],3,Y,LASP,Chondestes grammacus,species,Lark Sparrow,Emberizidae,N,156,singing,No,Unknown,1,,BIREK
6442f8e9-304f-456b-8682-2ba89cf736ac,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A3,2018-05-31T13:54Z,KONZ_002.A3.2018-05-31T08:54-05:00[US/Central],1,Y,UPSA,Bartramia longicauda,species,Upland Sandpiper,Scolopacidae,N,508,singing,No,Unknown,1,,BIREK
8557f3b0-393d-4371-9d77-b45253b52489,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A3,2018-05-31T13:54Z,KONZ_002.A3.2018-05-31T08:54-05:00[US/Central],1,Y,DICK,Spiza americana,species,Dickcissel,Cardinalidae,N,49,singing,No,Unknown,1,,BIREK
07aef19e-45c0-470a-979f-43473f3c0bc5,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A3,2018-05-31T13:54Z,KONZ_002.A3.2018-05-31T08:54-05:00[US/Central],1,Y,TUVU,Cathartes aura,species,Turkey Vulture,Cathartidae,N,241,visual,Yes,Unknown,1,,BIREK
2c631213-86f5-4bc3-9441-345b808c7a81,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A3,2018-05-31T13:54Z,KONZ_002.A3.2018-05-31T08:54-05:00[US/Central],1,Y,MODO,Zenaida macroura,species,Mourning Dove,Columbidae,N,60,singing,No,Unknown,1,,BIREK
a8dacc7f-1552-4f1c-a36f-23fba3788995,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A3,2018-05-31T13:54Z,KONZ_002.A3.2018-05-31T08:54-05:00[US/Central],4,Y,BRTH,Toxostoma rufum,species,Brown Thrasher,Mimidae,N,59,singing,No,Unknown,1,,BIREK
2d1201b8-ded5-4b97-874e-9d5bfec5c93c,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A3,2018-05-31T13:54Z,KONZ_002.A3.2018-05-31T08:54-05:00[US/Central],2,Y,EABL,Sialia sialis,species,Eastern Bluebird,Turdidae,N,148,singing,No,Unknown,1,,BIREK
f738bcf8-5e5e-42ad-940c-9e6f0df93ecc,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A3,2018-05-31T13:54Z,KONZ_002.A3.2018-05-31T08:54-05:00[US/Central],3,Y,MODO,Zenaida macroura,species,Mourning Dove,Columbidae,N,104,singing,No,Unknown,1,,BIREK
f2625cda-ce69-45a1-b5e3-0b52bd1affd4,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A3,2018-05-31T13:54Z,KONZ_002.A3.2018-05-31T08:54-05:00[US/Central],88,Y,WEME,Sturnella neglecta,species,Western Meadowlark,Icteridae,N,,singing,No,Unknown,1,,BIREK
5ae4fe7d-2c24-49bb-a84e-bf716c4e9eac,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A3,2018-05-31T13:54Z,KONZ_002.A3.2018-05-31T08:54-05:00[US/Central],4,Y,UNWO,Picidae sp.,family,,Picidae,UNK,37,other aural (e.g. wing beats),No,Unknown,1,,BIREK
920a40fa-0a52-4548-ae6c-937f24fa4eb6,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A3,2018-05-31T13:54Z,KONZ_002.A3.2018-05-31T08:54-05:00[US/Central],1,Y,DICK,Spiza americana,species,Dickcissel,Cardinalidae,N,99,singing,No,Unknown,1,,BIREK
52f32e80-764e-478c-ac7f-c5ca52b23657,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A3,2018-05-31T13:54Z,KONZ_002.A3.2018-05-31T08:54-05:00[US/Central],5,Y,EAWP,Contopus virens,species,Eastern Wood-Pewee,Tyrannidae,N,171,singing,No,Unknown,1,,BIREK
20806985-b448-47cf-b17f-92544cc735d2,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A2,2018-05-31T14:17Z,KONZ_002.A2.2018-05-31T09:17-05:00[US/Central],4,Y,CLSW,Petrochelidon pyrrhonota,species,Cliff Swallow,Hirundinidae,N,174,visual,Yes,Unknown,1,,BIREK
7802b22f-e4f8-4a56-b0cd-6c0f6e1b506a,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A2,2018-05-31T14:17Z,KONZ_002.A2.2018-05-31T09:17-05:00[US/Central],3,Y,BEWR,Thryomanes bewickii,species,Bewick's Wren,Troglodytidae,N,110,singing,No,Unknown,1,,BIREK
15865286-4f91-4406-b27a-8bd9a4680454,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A2,2018-05-31T14:17Z,KONZ_002.A2.2018-05-31T09:17-05:00[US/Central],6,Y,RBWO,Melanerpes carolinus,species,Red-bellied Woodpecker,Picidae,N,123,calling,No,Unknown,1,,BIREK
b5014028-c104-4b1b-a155-5b2b7c2bc32c,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A2,2018-05-31T14:17Z,KONZ_002.A2.2018-05-31T09:17-05:00[US/Central],6,Y,AMGO,Spinus tristis,species,American Goldfinch,Fringillidae,N,77,calling,Yes,Male,1,,BIREK
dcab0c26-a891-4e6a-ab6d-4afc9ae5b71d,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A2,2018-05-31T14:17Z,KONZ_002.A2.2018-05-31T09:17-05:00[US/Central],1,Y,NOCA,Cardinalis cardinalis,species,Northern Cardinal,Cardinalidae,N,87,singing,No,Unknown,1,,BIREK
434b2937-1418-4145-a011-804527f879ba,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A2,2018-05-31T14:17Z,KONZ_002.A2.2018-05-31T09:17-05:00[US/Central],2,Y,BHCO,Molothrus ater,species,Brown-headed Cowbird,Icteridae,N,86,calling,No,Unknown,1,,BIREK
9450587f-e20f-424e-a375-699bb6d0e4b3,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A2,2018-05-31T14:17Z,KONZ_002.A2.2018-05-31T09:17-05:00[US/Central],1,Y,BCCH,Poecile atricapillus,species,Black-capped Chickadee,Paridae,N,123,singing,No,Unknown,1,,BIREK
d411d755-34ff-4474-a162-6d8084197a2c,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A2,2018-05-31T14:17Z,KONZ_002.A2.2018-05-31T09:17-05:00[US/Central],6,Y,GRSP,Ammodramus savannarum,species,Grasshopper Sparrow,Emberizidae,N,93,singing,No,Unknown,1,,BIREK
2b8b0124-9057-4f5a-b427-753f2afabcc1,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A2,2018-05-31T14:17Z,KONZ_002.A2.2018-05-31T09:17-05:00[US/Central],5,Y,EAME,Sturnella magna,species,Eastern Meadowlark,Icteridae,N,160,singing,No,Unknown,1,,BIREK
a12e8519-8e2b-44af-a4fe-9ef3a37d492d,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A2,2018-05-31T14:17Z,KONZ_002.A2.2018-05-31T09:17-05:00[US/Central],5,Y,LASP,Chondestes grammacus,species,Lark Sparrow,Emberizidae,N,115,singing,Yes,Unknown,1,,BIREK
29c017ae-6246-42c6-aee0-9bcc9d21345b,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A2,2018-05-31T14:17Z,KONZ_002.A2.2018-05-31T09:17-05:00[US/Central],1,Y,DICK,Spiza americana,species,Dickcissel,Cardinalidae,N,89,singing,No,Unknown,1,,BIREK
7555e8fa-d34d-4712-a1d8-79b284108a2b,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A2,2018-05-31T14:17Z,KONZ_002.A2.2018-05-31T09:17-05:00[US/Central],1,Y,SUTA,Piranga rubra,species,Summer Tanager,Cardinalidae,N,78,singing,Yes,Male,1,,BIREK
66de1ef7-df4a-4cd7-8d42-aee4986b4259,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A2,2018-05-31T14:17Z,KONZ_002.A2.2018-05-31T09:17-05:00[US/Central],1,Y,DICK,Spiza americana,species,Dickcissel,Cardinalidae,N,61,singing,No,Unknown,1,,BIREK
e2665823-2afc-4718-a5f1-0f83bfba7a41,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A2,2018-05-31T14:17Z,KONZ_002.A2.2018-05-31T09:17-05:00[US/Central],1,Y,FISP,Spizella pusilla,species,Field Sparrow,Emberizidae,N,76,singing,No,Unknown,1,,BIREK
9d56cc96-35ef-4395-a95c-444db59756c3,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A2,2018-05-31T14:17Z,KONZ_002.A2.2018-05-31T09:17-05:00[US/Central],1,Y,FISP,Spizella pusilla,species,Field Sparrow,Emberizidae,N,77,singing,No,Unknown,1,,BIREK
20bb9d5d-3dbd-41b4-aa34-9101a0f313d1,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A2,2018-05-31T14:17Z,KONZ_002.A2.2018-05-31T09:17-05:00[US/Central],2,Y,EAWP,Contopus virens,species,Eastern Wood-Pewee,Tyrannidae,N,214,singing,No,Unknown,1,,BIREK
54b5b478-c966-45b5-9884-6f5a71d6877a,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A2,2018-05-31T14:17Z,KONZ_002.A2.2018-05-31T09:17-05:00[US/Central],2,Y,DICK,Spiza americana,species,Dickcissel,Cardinalidae,N,116,calling and singing,No,Unknown,1,,BIREK
3422ff9c-a276-427f-894b-f22f53f7d0ab,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A1,2018-05-31T14:30Z,KONZ_002.A1.2018-05-31T09:30-05:00[US/Central],3,Y,AMCR,Corvus brachyrhynchos,species,American Crow,Corvidae,N,312,calling,No,Unknown,1,,BIREK
67f2a841-8cae-4bcf-81ca-0ca10b1bae8c,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A1,2018-05-31T14:30Z,KONZ_002.A1.2018-05-31T09:30-05:00[US/Central],1,Y,NOCA,Cardinalis cardinalis,species,Northern Cardinal,Cardinalidae,N,188,singing,No,Unknown,1,,BIREK
09abc053-6297-48bc-a729-de50419fe8a7,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A1,2018-05-31T14:30Z,KONZ_002.A1.2018-05-31T09:30-05:00[US/Central],88,Y,CONI,Chordeiles minor,species,Common Nighthawk,Caprimulgidae,N,,calling,Yes,Unknown,1,,BIREK
8a9d9a52-917a-494f-b21d-3d9f689d2001,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A1,2018-05-31T14:30Z,KONZ_002.A1.2018-05-31T09:30-05:00[US/Central],1,Y,DICK,Spiza americana,species,Dickcissel,Cardinalidae,N,37,singing,No,Unknown,1,,BIREK
6f60ee18-6eef-46ee-ab84-a4d479722ba6,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A1,2018-05-31T14:30Z,KONZ_002.A1.2018-05-31T09:30-05:00[US/Central],3,Y,AMGO,Spinus tristis,species,American Goldfinch,Fringillidae,N,127,calling,No,Unknown,1,,BIREK
46c75f05-b61d-421d-a641-3f5d193861ae,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A1,2018-05-31T14:30Z,KONZ_002.A1.2018-05-31T09:30-05:00[US/Central],6,Y,MODO,Zenaida macroura,species,Mourning Dove,Columbidae,N,212,singing,No,Unknown,1,,BIREK
cc1e3792-3e8b-4b73-a517-20d0ddd33b4d,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A1,2018-05-31T14:30Z,KONZ_002.A1.2018-05-31T09:30-05:00[US/Central],1,Y,FISP,Spizella pusilla,species,Field Sparrow,Emberizidae,N,69,singing,No,Unknown,1,,BIREK
204edcf4-ef4e-4dec-8cb3-baa2fe322b9a,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A1,2018-05-31T14:30Z,KONZ_002.A1.2018-05-31T09:30-05:00[US/Central],2,Y,BHCO,Molothrus ater,species,Brown-headed Cowbird,Icteridae,N,114,singing,No,Unknown,1,,BIREK
d888070c-736b-4ee1-862a-b119004b6168,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A1,2018-05-31T14:30Z,KONZ_002.A1.2018-05-31T09:30-05:00[US/Central],4,N,,,,,,,,,,,,,BIREK
253ec043-e262-4b77-88b2-86cc7b9d568b,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A1,2018-05-31T14:30Z,KONZ_002.A1.2018-05-31T09:30-05:00[US/Central],3,Y,FISP,Spizella pusilla,species,Field Sparrow,Emberizidae,N,152,singing,No,Unknown,1,,BIREK
29f9ac5e-e343-435d-95af-89379ede6bd1,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A1,2018-05-31T14:30Z,KONZ_002.A1.2018-05-31T09:30-05:00[US/Central],2,Y,MODO,Zenaida macroura,species,Mourning Dove,Columbidae,N,136,singing,No,Unknown,1,,BIREK
8e335275-aa31-4271-b4c9-8b61c235a8f9,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A1,2018-05-31T14:30Z,KONZ_002.A1.2018-05-31T09:30-05:00[US/Central],3,Y,EABL,Sialia sialis,species,Eastern Bluebird,Turdidae,N,131,singing,No,Unknown,1,,BIREK
b15d9895-bb1a-47ba-8584-8fff0ffb64b2,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A1,2018-05-31T14:30Z,KONZ_002.A1.2018-05-31T09:30-05:00[US/Central],1,Y,DICK,Spiza americana,species,Dickcissel,Cardinalidae,N,169,singing,No,Unknown,1,,BIREK
e8563179-49db-4841-92e5-01c7072c87f8,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A1,2018-05-31T14:30Z,KONZ_002.A1.2018-05-31T09:30-05:00[US/Central],2,Y,BEVI,Vireo bellii,species,Bell's Vireo,Vireonidae,N,183,singing,No,Unknown,1,,BIREK
a6102084-f497-41f6-99e4-236cccb03eaa,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A1,2018-05-31T14:30Z,KONZ_002.A1.2018-05-31T09:30-05:00[US/Central],1,Y,DICK,Spiza americana,species,Dickcissel,Cardinalidae,N,71,singing,No,Unknown,1,,BIREK
9dff15e2-6ae6-4699-b402-459b9f6d9919,KONZ_002.birdGrid.brd,D06,KONZ,KONZ_002,distributed,A1,2018-05-31T14:30Z,KONZ_002.A1.2018-05-31T09:30-05:00[US/Central],2,Y,EAWP,Contopus virens,species,Eastern Wood-Pewee,Tyrannidae,N,209,singing,No,Unknown,1,,BIREK
